"TEV";"MHO";"MG05";"MG02";"MG58";"GADC041"
"2024";"04";"Budapest légi II.";"Vanuaaku Közt.";"Belépő";5
"2024";"04";"Budapest légi II.";"Vanuaaku Közt.";"Kilépő";6
"2024";"04";"Budapest légi II.";"Vatikán";"Belépő";1
"2024";"04";"Budapest légi II.";"Venezuela";"Belépő";39
"2024";"04";"Budapest légi II.";"Venezuela";"Kilépő";38
"2024";"04";"Budapest légi II.";"Vietnám";"Belépő";2096
"2024";"04";"Budapest légi II.";"Vietnám";"Kilépő";444
"2024";"04";"Budapest légi II.";"Wallis és Futuna";"Belépő";1
"2024";"04";"Budapest légi II.";"Zambia";"Belépő";4
"2024";"04";"Budapest légi II.";"Zambia";"Kilépő";1
"2024";"04";"Budapest légi II.";"Zimbabwe";"Belépő";16
"2024";"04";"Budapest légi II.";"Zimbabwe";"Kilépő";8
"2024";"04";"Budapest légi II.";"Zöld-foki szigetek";"Kilépő";2
"2024";"04";"Debrecen légi";"Afganisztán";"Belépő";1
"2024";"04";"Debrecen légi";"Afganisztán";"Kilépő";1
"2024";"04";"Debrecen légi";"Albánia";"Belépő";2
"2024";"04";"Debrecen légi";"Albánia";"Kilépő";2
"2024";"04";"Debrecen légi";"Algéria";"Belépő";1
"2024";"04";"Debrecen légi";"Algéria";"Kilépő";1
"2024";"04";"Debrecen légi";"Argentina";"Kilépő";1
"2024";"04";"Debrecen légi";"Ausztrália";"Kilépő";1
"2024";"04";"Debrecen légi";"Ausztria";"Belépő";2
"2024";"04";"Debrecen légi";"Ausztria";"Kilépő";4
"2024";"04";"Debrecen légi";"Azerbajdzsán";"Belépő";1
"2024";"04";"Debrecen légi";"Banglades";"Belépő";2
"2024";"04";"Debrecen légi";"Banglades";"Kilépő";1
"2024";"04";"Debrecen légi";"Belgium";"Kilépő";2
"2024";"04";"Debrecen légi";"Brazilia";"Belépő";1
"2024";"04";"Debrecen légi";"Brazilia";"Kilépő";2
"2024";"04";"Debrecen légi";"Bulgária";"Belépő";4
"2024";"04";"Debrecen légi";"Bulgária";"Kilépő";15
"2024";"04";"Debrecen légi";"Ciprus";"Belépő";35
"2024";"04";"Debrecen légi";"Ciprus";"Kilépő";34
"2024";"04";"Debrecen légi";"Dánia";"Belépő";1
"2024";"04";"Debrecen légi";"Dánia";"Kilépő";1
"2024";"04";"Debrecen légi";"Egyesült Királyság";"Belépő";283
"2024";"04";"Debrecen légi";"Egyesült Királyság";"Kilépő";394
"2024";"04";"Debrecen légi";"Egyiptomi Arab Közt.";"Belépő";2
"2024";"04";"Debrecen légi";"Egyiptomi Arab Közt.";"Kilépő";1
"2024";"04";"Debrecen légi";"Finnország";"Belépő";2
"2024";"04";"Debrecen légi";"Franciaország";"Belépő";5
"2024";"04";"Debrecen légi";"Franciaország";"Kilépő";5
"2024";"04";"Debrecen légi";"Ghana";"Belépő";1
"2024";"04";"Debrecen légi";"Ghana";"Kilépő";1
"2024";"04";"Debrecen légi";"Görögország";"Belépő";1
"2024";"04";"Debrecen légi";"Görögország";"Kilépő";1
"2024";"04";"Debrecen légi";"Grúzia";"Belépő";1
"2024";"04";"Debrecen légi";"Hollandia";"Belépő";6
"2024";"04";"Debrecen légi";"Hollandia";"Kilépő";3
"2024";"04";"Debrecen légi";"Hongkong";"Kilépő";1
"2024";"04";"Debrecen légi";"Horvátország";"Belépő";1
"2024";"04";"Debrecen légi";"India";"Belépő";2
"2024";"04";"Debrecen légi";"India";"Kilépő";5
"2024";"04";"Debrecen légi";"Irak";"Belépő";1
"2024";"04";"Debrecen légi";"Irán";"Belépő";6
"2024";"04";"Debrecen légi";"Irán";"Kilépő";4
"2024";"04";"Debrecen légi";"Irország";"Belépő";3
"2024";"04";"Debrecen légi";"Irország";"Kilépő";5
"2024";"04";"Debrecen légi";"Izland";"Belépő";3
"2024";"04";"Debrecen légi";"Izland";"Kilépő";2
"2024";"04";"Debrecen légi";"Izrael";"Belépő";2
"2024";"04";"Debrecen légi";"Izrael";"Kilépő";7
"2024";"04";"Debrecen légi";"Jordánia";"Belépő";2
"2024";"04";"Debrecen légi";"Jordánia";"Kilépő";2
"2024";"04";"Debrecen légi";"Kanada";"Belépő";6
"2024";"04";"Debrecen légi";"Kenya";"Belépő";1
"2024";"04";"Debrecen légi";"Kina";"Belépő";6
"2024";"04";"Debrecen légi";"Kina";"Kilépő";6
"2024";"04";"Debrecen légi";"Kirgizisztán";"Kilépő";2
"2024";"04";"Debrecen légi";"Koreai Közt.";"Belépő";12
"2024";"04";"Debrecen légi";"Koreai Közt.";"Kilépő";7
"2024";"04";"Debrecen légi";"Lengyelország";"Belépő";19
"2024";"04";"Debrecen légi";"Lengyelország";"Kilépő";59
"2024";"04";"Debrecen légi";"Lettország";"Belépő";4
"2024";"04";"Debrecen légi";"Lettország";"Kilépő";2
"2024";"04";"Debrecen légi";"Libanon";"Belépő";1
"2024";"04";"Debrecen légi";"Litvánia";"Belépő";3
"2024";"04";"Debrecen légi";"Litvánia";"Kilépő";5
"2024";"04";"Debrecen légi";"Magyarország";"Belépő";3712
"2024";"04";"Debrecen légi";"Magyarország";"Kilépő";3806
"2024";"04";"Debrecen légi";"Malaysia";"Belépő";2
"2024";"04";"Debrecen légi";"Málta";"Kilépő";2
"2024";"04";"Debrecen légi";"Mexikó";"Belépő";6
"2024";"04";"Debrecen légi";"Mexikó";"Kilépő";6
"2024";"04";"Debrecen légi";"Moldávia";"Belépő";1
"2024";"04";"Debrecen légi";"Moldávia";"Kilépő";1
"2024";"04";"Debrecen légi";"Mongólia";"Belépő";1
"2024";"04";"Debrecen légi";"Németország";"Belépő";10
"2024";"04";"Debrecen légi";"Németország";"Kilépő";8
"2024";"04";"Debrecen légi";"Nigéria";"Belépő";4
"2024";"04";"Debrecen légi";"Nigéria";"Kilépő";1
"2024";"04";"Debrecen légi";"Olaszország";"Belépő";12
"2024";"04";"Debrecen légi";"Olaszország";"Kilépő";10
"2024";"04";"Debrecen légi";"Oroszország";"Belépő";24
"2024";"04";"Debrecen légi";"Oroszország";"Kilépő";20
"2024";"04";"Debrecen légi";"Pakisztán";"Belépő";7
"2024";"04";"Debrecen légi";"Pakisztán";"Kilépő";3
"2024";"04";"Debrecen légi";"Palesztinai Autonóm Terület";"Belépő";1
"2024";"04";"Debrecen légi";"Palesztinai Autonóm Terület";"Kilépő";1
"2024";"04";"Debrecen légi";"Portugália";"Belépő";3
"2024";"04";"Debrecen légi";"Portugália";"Kilépő";1
"2024";"04";"Debrecen légi";"Románia";"Belépő";1135
"2024";"04";"Debrecen légi";"Románia";"Kilépő";1595
"2024";"04";"Debrecen légi";"Spanyolország";"Belépő";2
"2024";"04";"Debrecen légi";"Spanyolország";"Kilépő";4
"2024";"04";"Debrecen légi";"Svájc";"Belépő";2
"2024";"04";"Debrecen légi";"Svájc";"Kilépő";1
"2024";"04";"Debrecen légi";"Szerbia";"Belépő";1
"2024";"04";"Debrecen légi";"Szerbia";"Kilépő";2
"2024";"04";"Debrecen légi";"Sziria";"Belépő";1
"2024";"04";"Debrecen légi";"Sziria";"Kilépő";1
"2024";"04";"Debrecen légi";"Szlovákia";"Belépő";121
"2024";"04";"Debrecen légi";"Szlovákia";"Kilépő";101
"2024";"04";"Debrecen légi";"Szlovénia";"Belépő";1
"2024";"04";"Debrecen légi";"Tajvan";"Belépő";1
"2024";"04";"Debrecen légi";"Tajvan";"Kilépő";1
"2024";"04";"Debrecen légi";"Törökország";"Belépő";138
"2024";"04";"Debrecen légi";"Törökország";"Kilépő";110
"2024";"04";"Debrecen légi";"Uganda";"Belépő";1
"2024";"04";"Debrecen légi";"Uganda";"Kilépő";1
"2024";"04";"Debrecen légi";"Ukrajna";"Belépő";333
"2024";"04";"Debrecen légi";"Ukrajna";"Kilépő";322
"2024";"04";"Debrecen légi";"USA";"Belépő";6
"2024";"04";"Debrecen légi";"USA";"Kilépő";8
"2024";"04";"Debrecen légi";"Vietnám";"Belépő";4
"2024";"04";"Debrecen légi";"Zimbabwe";"Belépő";1
"2024";"04";"Debrecen légi";"Zimbabwe";"Kilépő";2
"2024";"04";"Eperjeske vasút";"Ukrajna";"Belépő";339
"2024";"04";"Eperjeske vasút";"Ukrajna";"Kilépő";340
"2024";"04";"Hercegszántó közút";"Albánia";"Belépő";1
"2024";"04";"Hercegszántó közút";"Albánia";"Kilépő";4
"2024";"04";"Hercegszántó közút";"Argentina";"Belépő";1
"2024";"04";"Hercegszántó közút";"Ausztrália";"Belépő";4
"2024";"04";"Hercegszántó közút";"Ausztrália";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Ausztria";"Belépő";731
"2024";"04";"Hercegszántó közút";"Ausztria";"Kilépő";455
"2024";"04";"Hercegszántó közút";"Belgium";"Belépő";16
"2024";"04";"Hercegszántó közút";"Belgium";"Kilépő";24
"2024";"04";"Hercegszántó közút";"Bosznia-Hercegovina";"Belépő";282
"2024";"04";"Hercegszántó közút";"Bosznia-Hercegovina";"Kilépő";205
"2024";"04";"Hercegszántó közút";"Bulgária";"Belépő";75
"2024";"04";"Hercegszántó közút";"Bulgária";"Kilépő";35
"2024";"04";"Hercegszántó közút";"Ciprus";"Belépő";1
"2024";"04";"Hercegszántó közút";"Csehország";"Belépő";57
"2024";"04";"Hercegszántó közút";"Csehország";"Kilépő";46
"2024";"04";"Hercegszántó közút";"Dánia";"Belépő";20
"2024";"04";"Hercegszántó közút";"Dánia";"Kilépő";19
"2024";"04";"Hercegszántó közút";"Dél-Afrikai Közt.";"Belépő";1
"2024";"04";"Hercegszántó közút";"Dél-Afrikai Közt.";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Egyesült Arab Emirségek";"Belépő";5
"2024";"04";"Hercegszántó közút";"Egyesült Arab Emirségek";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Egyesült Királyság";"Belépő";11
"2024";"04";"Hercegszántó közút";"Egyesült Királyság";"Kilépő";10
"2024";"04";"Hercegszántó közút";"Észak-Macedónia";"Belépő";481
"2024";"04";"Hercegszántó közút";"Észak-Macedónia";"Kilépő";93
"2024";"04";"Hercegszántó közút";"Észtország";"Belépő";2
"2024";"04";"Hercegszántó közút";"Fehéroroszország";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Franciaország";"Belépő";38
"2024";"04";"Hercegszántó közút";"Franciaország";"Kilépő";44
"2024";"04";"Hercegszántó közút";"Fülöp-szigetek";"Belépő";9
"2024";"04";"Hercegszántó közút";"Fülöp-szigetek";"Kilépő";6
"2024";"04";"Hercegszántó közút";"Görögország";"Belépő";2
"2024";"04";"Hercegszántó közút";"Görögország";"Kilépő";10
"2024";"04";"Hercegszántó közút";"Grúzia";"Belépő";2
"2024";"04";"Hercegszántó közút";"Hollandia";"Belépő";18
"2024";"04";"Hercegszántó közút";"Hollandia";"Kilépő";39
"2024";"04";"Hercegszántó közút";"Horvátország";"Belépő";1449
"2024";"04";"Hercegszántó közút";"Horvátország";"Kilépő";1066
"2024";"04";"Hercegszántó közút";"India";"Belépő";2
"2024";"04";"Hercegszántó közút";"India";"Kilépő";4
"2024";"04";"Hercegszántó közút";"Irország";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Izland";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Izrael";"Belépő";2
"2024";"04";"Hercegszántó közút";"Izrael";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Japán";"Belépő";2
"2024";"04";"Hercegszántó közút";"Japán";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Kamerun";"Belépő";1
"2024";"04";"Hercegszántó közút";"Kanada";"Belépő";11
"2024";"04";"Hercegszántó közút";"Kanada";"Kilépő";10
"2024";"04";"Hercegszántó közút";"Kina";"Belépő";2
"2024";"04";"Hercegszántó közút";"Kina";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Koreai Közt.";"Belépő";4
"2024";"04";"Hercegszántó közút";"Koreai Közt.";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Koszovo";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Közép-Afrikai Közt.";"Belépő";1
"2024";"04";"Hercegszántó közút";"Lengyelország";"Belépő";26
"2024";"04";"Hercegszántó közút";"Lengyelország";"Kilépő";28
"2024";"04";"Hercegszántó közút";"Lettország";"Belépő";4
"2024";"04";"Hercegszántó közút";"Lettország";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Líbia";"Belépő";1
"2024";"04";"Hercegszántó közút";"Litvánia";"Belépő";1
"2024";"04";"Hercegszántó közút";"Luxemburg";"Belépő";6
"2024";"04";"Hercegszántó közút";"Luxemburg";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Magyarország";"Belépő";5526
"2024";"04";"Hercegszántó közút";"Magyarország";"Kilépő";5200
"2024";"04";"Hercegszántó közút";"Malaysia";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Moldávia";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Mongólia";"Belépő";1
"2024";"04";"Hercegszántó közút";"Montenegró (Crna-gora)";"Belépő";504
"2024";"04";"Hercegszántó közút";"Montenegró (Crna-gora)";"Kilépő";155
"2024";"04";"Hercegszántó közút";"Németország";"Belépő";788
"2024";"04";"Hercegszántó közút";"Németország";"Kilépő";456
"2024";"04";"Hercegszántó közút";"Norvégia";"Belépő";12
"2024";"04";"Hercegszántó közút";"Norvégia";"Kilépő";9
"2024";"04";"Hercegszántó közút";"Olaszország";"Belépő";28
"2024";"04";"Hercegszántó közút";"Olaszország";"Kilépő";19
"2024";"04";"Hercegszántó közút";"Oroszország";"Belépő";30
"2024";"04";"Hercegszántó közút";"Oroszország";"Kilépő";54
"2024";"04";"Hercegszántó közút";"Peru";"Belépő";1
"2024";"04";"Hercegszántó közút";"Peru";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Portugália";"Belépő";1
"2024";"04";"Hercegszántó közút";"Portugália";"Kilépő";1
"2024";"04";"Hercegszántó közút";"Románia";"Belépő";44
"2024";"04";"Hercegszántó közút";"Románia";"Kilépő";56
"2024";"04";"Hercegszántó közút";"Spanyolország";"Belépő";1
"2024";"04";"Hercegszántó közút";"Spanyolország";"Kilépő";4
"2024";"04";"Hercegszántó közút";"Svájc";"Belépő";38
"2024";"04";"Hercegszántó közút";"Svájc";"Kilépő";43
"2024";"04";"Hercegszántó közút";"Svédország";"Belépő";27
"2024";"04";"Hercegszántó közút";"Svédország";"Kilépő";48
"2024";"04";"Hercegszántó közút";"Szerbia";"Belépő";13002
"2024";"04";"Hercegszántó közút";"Szerbia";"Kilépő";7463
"2024";"04";"Hercegszántó közút";"Szlovákia";"Belépő";445
"2024";"04";"Hercegszántó közút";"Szlovákia";"Kilépő";230
"2024";"04";"Hercegszántó közút";"Szlovénia";"Belépő";55
"2024";"04";"Hercegszántó közút";"Szlovénia";"Kilépő";37
"2024";"04";"Hercegszántó közút";"Thaiföld";"Kilépő";2
"2024";"04";"Hercegszántó közút";"Törökország";"Belépő";15
"2024";"04";"Hercegszántó közút";"Törökország";"Kilépő";5
"2024";"04";"Hercegszántó közút";"Ukrajna";"Belépő";22
"2024";"04";"Hercegszántó közút";"Ukrajna";"Kilépő";9
"2024";"04";"Hercegszántó közút";"USA";"Belépő";10
"2024";"04";"Hercegszántó közút";"USA";"Kilépő";9
"2024";"04";"Kecskemét légi";"Brazilia";"Belépő";18
"2024";"04";"Kecskemét légi";"Brazilia";"Kilépő";18
"2024";"04";"Kecskemét légi";"Horvátország";"Belépő";3
"2024";"04";"Kecskemét légi";"Horvátország";"Kilépő";3
"2024";"04";"Kecskemét légi";"Magyarország";"Belépő";130
"2024";"04";"Kecskemét légi";"Magyarország";"Kilépő";169
"2024";"04";"Kecskemét légi";"USA";"Belépő";12
"2024";"04";"Kecskemét légi";"USA";"Kilépő";12
"2024";"04";"Kübekháza közút";"Ausztria";"Belépő";70
"2024";"04";"Kübekháza közút";"Ausztria";"Kilépő";13
"2024";"04";"Kübekháza közút";"Belgium";"Belépő";1
"2024";"04";"Kübekháza közút";"Bulgária";"Belépő";13
"2024";"04";"Kübekháza közút";"Bulgária";"Kilépő";1
"2024";"04";"Kübekháza közút";"Csehország";"Belépő";18
"2024";"04";"Kübekháza közút";"Csehország";"Kilépő";9
"2024";"04";"Kübekháza közút";"Finnország";"Kilépő";2
"2024";"04";"Kübekháza közút";"Franciaország";"Belépő";8
"2024";"04";"Kübekháza közút";"Franciaország";"Kilépő";2
"2024";"04";"Kübekháza közút";"Görögország";"Belépő";1
"2024";"04";"Kübekháza közút";"Görögország";"Kilépő";1
"2024";"04";"Kübekháza közút";"Hollandia";"Kilépő";14
"2024";"04";"Kübekháza közút";"Horvátország";"Belépő";33
"2024";"04";"Kübekháza közút";"Horvátország";"Kilépő";13
"2024";"04";"Kübekháza közút";"India";"Kilépő";1
"2024";"04";"Kübekháza közút";"Lengyelország";"Belépő";1
"2024";"04";"Kübekháza közút";"Lengyelország";"Kilépő";23
"2024";"04";"Kübekháza közút";"Magyarország";"Belépő";4285
"2024";"04";"Kübekháza közút";"Magyarország";"Kilépő";2135
"2024";"04";"Kübekháza közút";"Németország";"Belépő";45
"2024";"04";"Kübekháza közút";"Németország";"Kilépő";17
"2024";"04";"Kübekháza közút";"Olaszország";"Belépő";6
"2024";"04";"Kübekháza közút";"Olaszország";"Kilépő";2
"2024";"04";"Kübekháza közút";"Oroszország";"Belépő";1
"2024";"04";"Kübekháza közút";"Oroszország";"Kilépő";1
"2024";"04";"Kübekháza közút";"Portugália";"Belépő";1
"2024";"04";"Kübekháza közút";"Románia";"Belépő";34
"2024";"04";"Kübekháza közút";"Románia";"Kilépő";13
"2024";"04";"Kübekháza közút";"Spanyolország";"Belépő";4
"2024";"04";"Kübekháza közút";"Svájc";"Belépő";6
"2024";"04";"Kübekháza közút";"Svájc";"Kilépő";8
"2024";"04";"Kübekháza közút";"Svédország";"Belépő";1
"2024";"04";"Kübekháza közút";"Szerbia";"Belépő";1286
"2024";"04";"Kübekháza közút";"Szerbia";"Kilépő";611
"2024";"04";"Kübekháza közút";"Szlovákia";"Belépő";30
"2024";"04";"Kübekháza közút";"Szlovákia";"Kilépő";11
"2024";"04";"Kübekháza közút";"Szlovénia";"Belépő";5
"2024";"04";"Kübekháza közút";"Szlovénia";"Kilépő";3
"2024";"04";"Kübekháza közút";"Törökország";"Belépő";1
"2024";"04";"Kübekháza közút";"Vietnám";"Belépő";1
"2024";"04";"Kübekháza közút";"Vietnám";"Kilépő";1
"2024";"04";"Lónya közút";"Ausztrália";"Belépő";6
"2024";"04";"Lónya közút";"Ausztria";"Belépő";13
"2024";"04";"Lónya közút";"Ausztria";"Kilépő";1
"2024";"04";"Lónya közút";"Belgium";"Belépő";3
"2024";"04";"Lónya közút";"Brazilia";"Belépő";3
"2024";"04";"Lónya közút";"Ciprus";"Belépő";1
"2024";"04";"Lónya közút";"Csehország";"Belépő";6
"2024";"04";"Lónya közút";"Csehország";"Kilépő";1
"2024";"04";"Lónya közút";"Dánia";"Belépő";1
"2024";"04";"Lónya közút";"Egyesült Királyság";"Belépő";3
"2024";"04";"Lónya közút";"Észtország";"Belépő";1
"2024";"04";"Lónya közút";"Fehéroroszország";"Belépő";2
"2024";"04";"Lónya közút";"Fehéroroszország";"Kilépő";3
"2024";"04";"Lónya közút";"Franciaország";"Belépő";2
"2024";"04";"Lónya közút";"Görögország";"Belépő";1
"2024";"04";"Lónya közút";"Grúzia";"Belépő";2
"2024";"04";"Lónya közút";"Hollandia";"Belépő";3
"2024";"04";"Lónya közút";"Hollandia";"Kilépő";6
"2024";"04";"Lónya közút";"Hontalan";"Belépő";1
"2024";"04";"Lónya közút";"Horvátország";"Belépő";1
"2024";"04";"Lónya közút";"India";"Belépő";2
"2024";"04";"Lónya közút";"Indonézia";"Belépő";2
"2024";"04";"Lónya közút";"Indonézia";"Kilépő";4
"2024";"04";"Lónya közút";"Izrael";"Belépő";20
"2024";"04";"Lónya közút";"Jordánia";"Belépő";1
"2024";"04";"Lónya közút";"Kanada";"Belépő";5
"2024";"04";"Lónya közút";"Kenya";"Belépő";10
"2024";"04";"Lónya közút";"Kina";"Belépő";1
"2024";"04";"Lónya közút";"Koreai Közt.";"Belépő";1
"2024";"04";"Lónya közút";"Lengyelország";"Belépő";3
"2024";"04";"Lónya közút";"Lettország";"Belépő";2
"2024";"04";"Lónya közút";"Magyarország";"Belépő";3404
"2024";"04";"Lónya közút";"Magyarország";"Kilépő";1260
"2024";"04";"Lónya közút";"Moldávia";"Belépő";1
"2024";"04";"Lónya közút";"Namibia";"Belépő";1
"2024";"04";"Lónya közút";"Németország";"Belépő";30
"2024";"04";"Lónya közút";"Norvégia";"Belépő";3
"2024";"04";"Lónya közút";"Olaszország";"Belépő";15
"2024";"04";"Lónya közút";"Olaszország";"Kilépő";2
"2024";"04";"Lónya közút";"Oroszország";"Belépő";7
"2024";"04";"Lónya közút";"Örményország";"Belépő";1
"2024";"04";"Lónya közút";"Pakisztán";"Belépő";1
"2024";"04";"Lónya közút";"Portugália";"Belépő";3
"2024";"04";"Lónya közút";"Románia";"Belépő";5
"2024";"04";"Lónya közút";"Svájc";"Belépő";7
"2024";"04";"Lónya közút";"Svájc";"Kilépő";1
"2024";"04";"Lónya közút";"Svédország";"Belépő";2
"2024";"04";"Lónya közút";"Szerbia";"Belépő";1
"2024";"04";"Lónya közút";"Szlovákia";"Belépő";7
"2024";"04";"Lónya közút";"Szlovákia";"Kilépő";1
"2024";"04";"Lónya közút";"Szlovénia";"Belépő";2
"2024";"04";"Lónya közút";"Törökország";"Belépő";2
"2024";"04";"Lónya közút";"Ukrajna";"Belépő";3289
"2024";"04";"Lónya közút";"Ukrajna";"Kilépő";528
"2024";"04";"Lónya közút";"USA";"Belépő";18
"2024";"04";"Lónya közút";"USA";"Kilépő";1
"2024";"04";"Mohács hajó (Szerb)";"Argentina";"Kilépő";1
"2024";"04";"Mohács hajó (Szerb)";"Ausztrália";"Kilépő";5
"2024";"04";"Mohács hajó (Szerb)";"Ausztria";"Belépő";1
"2024";"04";"Mohács hajó (Szerb)";"Ausztria";"Kilépő";26
"2024";"04";"Mohács hajó (Szerb)";"Azerbajdzsán";"Kilépő";1
"2024";"04";"Mohács hajó (Szerb)";"Belgium";"Belépő";2
"2024";"04";"Mohács hajó (Szerb)";"Belgium";"Kilépő";8
"2024";"04";"Mohács hajó (Szerb)";"Bosznia-Hercegovina";"Belépő";1
"2024";"04";"Mohács hajó (Szerb)";"Bosznia-Hercegovina";"Kilépő";5
"2024";"04";"Mohács hajó (Szerb)";"Bulgária";"Belépő";25
"2024";"04";"Mohács hajó (Szerb)";"Bulgária";"Kilépő";61
"2024";"04";"Mohács hajó (Szerb)";"Burma";"Kilépő";13
"2024";"04";"Mohács hajó (Szerb)";"Chile";"Kilépő";2
"2024";"04";"Mohács hajó (Szerb)";"Csehország";"Kilépő";11
"2024";"04";"Mohács hajó (Szerb)";"Dánia";"Kilépő";12
"2024";"04";"Mohács hajó (Szerb)";"Egyesült Királyság";"Kilépő";290
"2024";"04";"Mohács hajó (Szerb)";"Egyiptomi Arab Közt.";"Kilépő";17
"2024";"04";"Mohács hajó (Szerb)";"Észak-Macedónia";"Kilépő";6
"2024";"04";"Mohács hajó (Szerb)";"Franciaország";"Kilépő";64
"2024";"04";"Mohács hajó (Szerb)";"Fülöp-szigetek";"Belépő";1
"2024";"04";"Mohács hajó (Szerb)";"Fülöp-szigetek";"Kilépő";1
"2024";"04";"Mohács hajó (Szerb)";"Görögország";"Kilépő";2
"2024";"04";"Mohács hajó (Szerb)";"Hollandia";"Belépő";5
"2024";"04";"Mohács hajó (Szerb)";"Hollandia";"Kilépő";64
"2024";"04";"Mohács hajó (Szerb)";"Horvátország";"Belépő";17
"2024";"04";"Mohács hajó (Szerb)";"Horvátország";"Kilépő";21
"2024";"04";"Mohács hajó (Szerb)";"India";"Kilépő";5
"2024";"04";"Mohács hajó (Szerb)";"Indonézia";"Kilépő";78
"2024";"04";"Mohács hajó (Szerb)";"Irország";"Kilépő";15
"2024";"04";"Mohács hajó (Szerb)";"Izrael";"Kilépő";16
"2024";"04";"Mohács hajó (Szerb)";"Kanada";"Kilépő";34
"2024";"04";"Mohács hajó (Szerb)";"Kenya";"Kilépő";12
"2024";"04";"Mohács hajó (Szerb)";"Kirgizisztán";"Kilépő";6
"2024";"04";"Mohács hajó (Szerb)";"Lengyelország";"Belépő";1
"2024";"04";"Mohács hajó (Szerb)";"Lengyelország";"Kilépő";3
"2024";"04";"Mohács hajó (Szerb)";"Lettország";"Kilépő";1
"2024";"04";"Mohács hajó (Szerb)";"Litvánia";"Kilépő";2
"2024";"04";"Mohács hajó (Szerb)";"Magyarország";"Belépő";20
"2024";"04";"Mohács hajó (Szerb)";"Magyarország";"Kilépő";62
"2024";"04";"Mohács hajó (Szerb)";"Mauritius";"Kilépő";1
"2024";"04";"Mohács hajó (Szerb)";"Mexikó";"Kilépő";2
"2024";"04";"Mohács hajó (Szerb)";"Németország";"Kilépő";1028
"2024";"04";"Mohács hajó (Szerb)";"Olaszország";"Kilépő";3
"2024";"04";"Mohács hajó (Szerb)";"Oroszország";"Kilépő";4
"2024";"04";"Mohács hajó (Szerb)";"Portugália";"Kilépő";3
"2024";"04";"Mohács hajó (Szerb)";"Románia";"Belépő";132
"2024";"04";"Mohács hajó (Szerb)";"Románia";"Kilépő";215
"2024";"04";"Mohács hajó (Szerb)";"Spanyolország";"Kilépő";5
"2024";"04";"Mohács hajó (Szerb)";"Svájc";"Kilépő";5
"2024";"04";"Mohács hajó (Szerb)";"Svédország";"Kilépő";2
"2024";"04";"Mohács hajó (Szerb)";"Szerbia";"Belépő";95
"2024";"04";"Mohács hajó (Szerb)";"Szerbia";"Kilépő";139
"2024";"04";"Mohács hajó (Szerb)";"Szlovákia";"Belépő";23
"2024";"04";"Mohács hajó (Szerb)";"Szlovákia";"Kilépő";20
"2024";"04";"Mohács hajó (Szerb)";"Törökország";"Kilépő";43
"2024";"04";"Mohács hajó (Szerb)";"Tunézia";"Kilépő";6
"2024";"04";"Mohács hajó (Szerb)";"Új-Zéland";"Kilépő";2
"2024";"04";"Mohács hajó (Szerb)";"Ukrajna";"Belépő";164
"2024";"04";"Mohács hajó (Szerb)";"Ukrajna";"Kilépő";194
"2024";"04";"Mohács hajó (Szerb)";"USA";"Kilépő";9
"2024";"04";"Pápa légi";"Finnország";"Belépő";2
"2024";"04";"Pápa légi";"Hollandia";"Belépő";5
"2024";"04";"Pápa légi";"Hollandia";"Kilépő";3
"2024";"04";"Pápa légi";"Lengyelország";"Belépő";4
"2024";"04";"Pápa légi";"Lengyelország";"Kilépő";1
"2024";"04";"Pápa légi";"Norvégia";"Belépő";8
"2024";"04";"Pápa légi";"Norvégia";"Kilépő";3
"2024";"04";"Pápa légi";"Románia";"Belépő";5
"2024";"04";"Pápa légi";"Svédország";"Belépő";7
"2024";"04";"Pápa légi";"Svédország";"Kilépő";4
"2024";"04";"Pápa légi";"USA";"Belépő";15
"2024";"04";"Pápa légi";"USA";"Kilépő";3
"2024";"04";"Pér légi";"Argentina";"Kilépő";1
"2024";"04";"Pér légi";"Csehország";"Kilépő";1
"2024";"04";"Pér légi";"Görögország";"Belépő";1
"2024";"04";"Pér légi";"Hollandia";"Belépő";1
"2024";"04";"Pér légi";"Magyarország";"Belépő";3
"2024";"04";"Pér légi";"Magyarország";"Kilépő";4
"2024";"04";"Pér légi";"Németország";"Kilépő";2
"2024";"04";"Pér légi";"Spanyolország";"Belépő";5
"2024";"04";"Pér légi";"Szlovákia";"Belépő";1
"2024";"04";"Pér légi";"Ukrajna";"Kilépő";1
"2024";"04";"Röszke autópálya";"Afganisztán";"Belépő";10
"2024";"04";"Röszke autópálya";"Afganisztán";"Kilépő";13
